job_id,title,role_family,company,location,state,remote,is_remote,posted_date,experience_level,salary_min,salary_max,salary_mid,skills,description
J20260205-00057,NLP Site Reliability Engineer,DevOps/SRE,NVIDIA,"San Francisco, CA",CA,False,False,2026-01-01,Mid,117988,170265,144126,Azure|Experiment Tracking|GCP|Infrastructure as Code|MLOps|Machine Learning|Model Monitoring|NLP|PyTorch|Redis|SRE|Terraform|Transformers,"We are hiring a NLP Site Reliability Engineer to build and scale production systems. Key technologies include Azure, Experiment Tracking, GCP, Infrastructure as Code, MLOps, Machine Learning. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00058,Backend Engineer,Software/Platform,Shopify,"Seattle, WA",WA,False,False,2026-01-31,Mid,104352,175860,140106,AWS|Azure|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|REST APIs|Redis|System Design|Unit Testing,"We are hiring a Backend Engineer to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, GCP, Git. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00059,MLOps Engineer,ML/AI,Workday,"Alpharetta, GA",GA,False,False,2026-01-18,Mid,118159,184330,151244,AWS|Azure|Docker|Experiment Tracking|GCP|Infrastructure as Code|MLOps|Observability|SRE|Terraform,"We are hiring a MLOps Engineer to build and scale production systems. Key technologies include AWS, Azure, Docker, Experiment Tracking, GCP, Infrastructure as Code. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00060,Lead Site Reliability Engineer (Security),DevOps/SRE,Oracle,"San Francisco, CA",CA,False,False,2025-12-31,Senior,188329,210049,199189,AppSec|Azure|GCP|IAM|Kubernetes|MongoDB|MySQL|Network Security|OWASP|Observability|PostgreSQL|Redis|SRE|Terraform|Threat Modeling,"We are hiring a Lead Site Reliability Engineer (Security) to build and scale production systems. Key technologies include AppSec, Azure, GCP, IAM, Kubernetes, MongoDB. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00061,AWS MLOps Engineer (ML Platform),ML/AI,Amazon,"Denver, CO",CO,True,True,2026-02-02,Mid,126496,209991,168243,AWS|Azure|Docker|Experiment Tracking|GCP|Infrastructure as Code|Kubernetes|MLOps|Model Monitoring|Observability|SRE|Terraform,"We are hiring a AWS MLOps Engineer (ML Platform) to build and scale production systems. Key technologies include AWS, Azure, Docker, Experiment Tracking, GCP, Infrastructure as Code. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00062,Lead Full Stack Engineer (Streaming),Software/Platform,Workday,"New York, NY",NY,True,True,2026-01-22,Senior,165659,200457,183058,Azure|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|PostgreSQL|REST APIs|System Design|Unit Testing,"We are hiring a Lead Full Stack Engineer (Streaming) to build and scale production systems. Key technologies include Azure, CI/CD, Docker, GCP, Git, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00063,Senior Cloud Engineer (Payments),Software/Platform,Oracle,"Denver, CO",CO,False,False,2026-01-02,Senior,142866,189372,166119,AWS|Azure|Docker|GCP|Infrastructure as Code|Kubernetes|Observability|SRE|Terraform,"We are hiring a Senior Cloud Engineer (Payments) to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00064,Senior Data Scientist (Observability),ML/AI,ServiceNow,"San Jose, CA",CA,True,True,2026-01-19,Senior,170912,219784,195348,AWS|Azure|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|REST APIs|Redis|System Design|Unit Testing,"We are hiring a Senior Data Scientist (Observability) to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, GCP, Git. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00065,Data Scientist,ML/AI,Microsoft,"Dallas, TX",TX,False,False,2026-01-30,Mid,118576,199214,158895,AWS|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|OOP|PostgreSQL|REST APIs|Redis|System Design|Unit Testing,"We are hiring a Data Scientist to build and scale production systems. Key technologies include AWS, CI/CD, Docker, GCP, Git, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00066,Machine Learning Engineer (Payments),ML/AI,Salesforce,"Austin, TX",TX,True,True,2026-01-26,Mid,116419,188695,152557,AWS|Azure|Docker|Experiment Tracking|Feature Engineering|GCP|Kubernetes|MLOps|Machine Learning|Model Evaluation|Model Monitoring|TensorFlow,"We are hiring a Machine Learning Engineer (Payments) to build and scale production systems. Key technologies include AWS, Azure, Docker, Experiment Tracking, Feature Engineering, GCP. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00067,Associate Snowflake Cloud Engineer (Distributed Systems),Software/Platform,Adobe,"Alpharetta, GA",GA,False,False,2026-01-26,Entry,109519,134509,122014,AWS|Azure|BigQuery|Data Modeling|Data Warehousing|Docker|ETL|GCP|Infrastructure as Code|Kubernetes|Observability|Redshift|SQL|SRE|Snowflake|Terraform,"We are hiring a Associate Snowflake Cloud Engineer (Distributed Systems) to build and scale production systems. Key technologies include AWS, Azure, BigQuery, Data Modeling, Data Warehousing, Docker. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00068,Principal Backend Engineer,Software/Platform,NVIDIA,"Dallas, TX",TX,False,False,2026-01-10,Staff,163719,239682,201700,AWS|Azure|CI/CD|GCP|Git|Kubernetes|MongoDB|MySQL|PostgreSQL|Redis,"We are hiring a Principal Backend Engineer to build and scale production systems. Key technologies include AWS, Azure, CI/CD, GCP, Git, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00069,Entry-Level Data Engineer (Web),Data,Intuit,"Boston, MA",MA,True,True,2025-12-25,Entry,107869,142606,125237,AWS|BigQuery|Data Warehousing|ETL|GCP|JavaScript|Kubernetes|MongoDB|MySQL|Orchestration|PostgreSQL|Redshift|System Design|TypeScript,"We are hiring a Entry-Level Data Engineer (Web) to build and scale production systems. Key technologies include AWS, BigQuery, Data Warehousing, ETL, GCP, JavaScript. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00070,Lead Kubernetes Platform Engineer (APIs),DevOps/SRE,Stripe,"Austin, TX",TX,False,False,2026-01-29,Senior,126799,208989,167894,AWS|Azure|Docker|GCP|Infrastructure as Code|Kubernetes|MongoDB|MySQL|Observability|PostgreSQL|Redis|SRE|Terraform,"We are hiring a Lead Kubernetes Platform Engineer (APIs) to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00071,Senior Full Stack Engineer (ML Platform),DevOps/SRE,Adobe,"Boston, MA",MA,False,False,2026-01-27,Senior,161207,227954,194580,AWS|Azure|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|REST APIs|Redis|System Design|Unit Testing,"We are hiring a Senior Full Stack Engineer (ML Platform) to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, GCP, Git. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00072,Entry-Level Site Reliability Engineer,DevOps/SRE,Twilio,"Atlanta, GA",GA,True,True,2026-02-04,Entry,124348,150238,137293,AWS|Azure|Docker|GCP|Infrastructure as Code|Kubernetes|MongoDB|MySQL|Observability|PostgreSQL|Redis|SRE|Terraform,"We are hiring a Entry-Level Site Reliability Engineer to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00073,Node.js Automation Engineer (Warehouse),Software/Platform,Capital One,"San Jose, CA",CA,False,False,2026-01-19,Mid,101823,163954,132888,CSS|Express.js|Git|HTML|JavaScript|MySQL|Node.js|REST APIs|React|Redis|TypeScript,"We are hiring a Node.js Automation Engineer (Warehouse) to build and scale production systems. Key technologies include CSS, Express.js, Git, HTML, JavaScript, MySQL. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00074,Senior Spark AI Engineer,ML/AI,Adobe,"Dallas, TX",TX,True,True,2026-01-28,Senior,202048,220583,211315,AWS|Apache Spark|Azure|Databricks|Deep Learning|ETL|Experiment Tracking|Feature Engineering|GCP|Kubernetes|Model Evaluation|Model Monitoring|PySpark|PyTorch|SQL|TensorFlow,"We are hiring a Senior Spark AI Engineer to build and scale production systems. Key technologies include AWS, Apache Spark, Azure, Databricks, Deep Learning, ETL. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00075,Lead Data Engineer (Infrastructure),Data,NVIDIA,"Dallas, TX",TX,False,False,2026-01-29,Senior,152525,195688,174106,AWS|Azure|BigQuery|Data Modeling|Data Warehousing|Docker|ETL|GCP|Kubernetes|MongoDB|MySQL|Orchestration|PostgreSQL|Redis|Redshift|Snowflake,"We are hiring a Lead Data Engineer (Infrastructure) to build and scale production systems. Key technologies include AWS, Azure, BigQuery, Data Modeling, Data Warehousing, Docker. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00076,Backend Engineer (Cloud),Software/Platform,Shopify,"San Francisco, CA",CA,True,True,2026-01-20,Mid,111503,158931,135217,AWS|Azure|Docker|GCP|Infrastructure as Code|Kubernetes|Observability|SRE|Terraform,"We are hiring a Backend Engineer (Cloud) to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00077,Associate AWS Cloud Engineer (Product Analytics),Software/Platform,Capital One,"Dallas, TX",TX,False,False,2026-01-29,Entry,81223,140261,110742,AWS|Azure|Docker|GCP|Infrastructure as Code|Kubernetes|Observability|SRE|Terraform,"We are hiring a Associate AWS Cloud Engineer (Product Analytics) to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00078,Lead Backend Engineer (Streaming),Software/Platform,Adobe,"New York, NY",NY,False,False,2026-01-07,Senior,160947,197786,179366,AWS|Azure|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|REST APIs|Redis|System Design|Unit Testing,"We are hiring a Lead Backend Engineer (Streaming) to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, GCP, Git. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00079,Associate Computer Vision Software Engineer,Software/Platform,Stripe,"Alpharetta, GA",GA,True,True,2026-01-09,Entry,83437,135222,109329,Computer Vision|Deep Learning|Experiment Tracking|Feature Engineering|MLOps|Machine Learning|Model Evaluation|Model Monitoring|OpenCV|PyTorch|TensorFlow,"We are hiring a Associate Computer Vision Software Engineer to build and scale production systems. Key technologies include Computer Vision, Deep Learning, Experiment Tracking, Feature Engineering, MLOps, Machine Learning. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00080,Platform Engineer (Product Analytics),DevOps/SRE,Airbnb,"San Jose, CA",CA,True,True,2026-01-14,Mid,109597,178387,143992,AWS|Azure|GCP|Infrastructure as Code|Kubernetes|MongoDB|MySQL|Observability|PostgreSQL|Redis|SRE|Terraform,"We are hiring a Platform Engineer (Product Analytics) to build and scale production systems. Key technologies include AWS, Azure, GCP, Infrastructure as Code, Kubernetes, MongoDB. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00081,Data Engineer,Data,Shopify,"Dallas, TX",TX,False,False,2026-01-18,Mid,115342,175130,145236,AWS|Apache Airflow|Azure|BigQuery|Data Modeling|Data Warehousing|Docker|ETL|GCP|Kubernetes|MongoDB|MySQL|Orchestration|PostgreSQL|Redis|Redshift|SQL,"We are hiring a Data Engineer to build and scale production systems. Key technologies include AWS, Apache Airflow, Azure, BigQuery, Data Modeling, Data Warehousing. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00082,Golang Backend Engineer (Cloud),Software/Platform,NVIDIA,"Denver, CO",CO,True,True,2026-01-03,Mid,124345,172129,148237,AWS|Azure|CI/CD|Git|Golang|Infrastructure as Code|Kubernetes|MongoDB|MySQL|OOP|Observability|PostgreSQL|REST APIs|Redis|SRE|System Design|Unit Testing|gRPC,"We are hiring a Golang Backend Engineer (Cloud) to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Git, Golang, Infrastructure as Code. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00083,Senior Kubernetes Site Reliability Engineer (Cloud),DevOps/SRE,Atlassian,"Dallas, TX",TX,True,True,2026-01-31,Senior,126639,216803,171721,AWS|Azure|Docker|GCP|Infrastructure as Code|Kubernetes|MongoDB|MySQL|Observability|PostgreSQL|Redis|SRE|Terraform,"We are hiring a Senior Kubernetes Site Reliability Engineer (Cloud) to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00084,Entry-Level React Platform Engineer (Payments),DevOps/SRE,Snowflake,"Dallas, TX",TX,True,True,2026-01-16,Entry,105241,145906,125573,Azure|CSS|Git|HTML|Infrastructure as Code|JavaScript|Kubernetes|MongoDB|MySQL|OOP|Observability|REST APIs|React|Redis|SRE|Unit Testing,"We are hiring a Entry-Level React Platform Engineer (Payments) to build and scale production systems. Key technologies include Azure, CSS, Git, HTML, Infrastructure as Code, JavaScript. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00085,Staff AWS DevOps Engineer,DevOps/SRE,Meta,"Alpharetta, GA",GA,False,False,2026-02-05,Staff,148256,256635,202445,AWS|Azure|Docker|GCP|Infrastructure as Code|Kubernetes|MongoDB|MySQL|Observability|PostgreSQL|Redis|SRE|Terraform,"We are hiring a Staff AWS DevOps Engineer to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-00086,Senior Automation Engineer (Search),Software/Platform,Intuit,"New York, NY",NY,False,False,2026-01-29,Senior,143546,212954,178250,AWS|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|OOP|PostgreSQL|Redis|System Design|Unit Testing,"We are hiring a Senior Automation Engineer (Search) to build and scale production systems. Key technologies include AWS, CI/CD, Docker, GCP, Git, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
